drug_row	drug_col	cell_line_name	synergy_loewe
Olaparib	Erlotinib	PANC-02-03	0.81917
OSI-027	Erlotinib	PANC-02-03	3.598113
MK-2206	Erlotinib	PANC-02-03	3.092743
SCH772984	Erlotinib	PANC-02-03	4.297427
Galunisertib	Erlotinib	PANC-02-03	1.2144365
OSI-027	Erlotinib	PANC-02-03	4.175477
Lapatinib	Erlotinib	PANC-02-03	-0.41012695
Trametinib	Erlotinib	PANC-02-03	3.9352152
Cisplatin	Erlotinib	PANC-02-03	0.12735258
Dasatinib	Erlotinib	PANC-02-03	1.5273255
5-Fluorouracil	Erlotinib	PANC-02-03	0.3384821
Galunisertib	Erlotinib	PANC-02-03	1.0117098
AZD7762	Erlotinib	PANC-02-03	-1.4371443
Oxaliplatin	Erlotinib	PANC-02-03	-0.13387732
Irinotecan	Erlotinib	PANC-02-03	2.997396
Dasatinib	Erlotinib	PANC-02-03	2.995733
Paclitaxel	MK-1775	PANC-02-03	-2.0240571
Sorafenib	MK-1775	PANC-02-03	-0.29909244
Irinotecan	MK-1775	PANC-02-03	0.4470023
AZD7762	MK-1775	PANC-02-03	-0.6143962
Trametinib	MK-1775	PANC-02-03	-2.5003884
Navitoclax	MK-1775	PANC-02-03	2.5078907
Cisplatin	MK-1775	PANC-02-03	0.9054591
Erlotinib	MK-1775	PANC-02-03	0.15593298
5-Fluorouracil	MK-1775	PANC-02-03	-0.8337602
Dactolisib	MK-1775	PANC-02-03	0.47504497
5-Fluorouracil	MK-1775	PANC-02-03	0.15852001
Crizotinib	MK-1775	PANC-02-03	-0.1305578
Ruxolitinib	MK-1775	PANC-02-03	-1.1699578
OSI-027	MK-1775	PANC-02-03	-0.19174801
OSI-027	MK-1775	PANC-02-03	0.15779872
MK-2206	MK-1775	PANC-02-03	0.020018682
Irinotecan	MK-1775	PANC-02-03	0.56595165
Cisplatin	MK-1775	PANC-02-03	1.8861889
Trametinib	MK-1775	PANC-02-03	-2.00526
AZD7762	MK-1775	PANC-02-03	1.1538491
Olaparib	MK-1775	PANC-02-03	0.9028853
SCH772984	MK-1775	PANC-02-03	-2.7948232
Taselisib	MK-1775	PANC-02-03	-0.393868
LGK974	MK-1775	PANC-02-03	-1.030975
Gemcitabine	MK-1775	PANC-02-03	0.7000613
Galunisertib	MK-1775	PANC-02-03	-0.5777636
Olaparib	MK-1775	PANC-02-03	0.13122272
Ruxolitinib	MK-1775	PANC-02-03	-0.3440925
Oxaliplatin	MK-1775	PANC-02-03	0.7577608
Paclitaxel	MK-1775	PANC-02-03	-0.10504483
Lapatinib	MK-1775	PANC-02-03	-1.6893941
Lapatinib	MK-1775	PANC-02-03	-1.7975471
Dasatinib	MK-1775	PANC-02-03	0.07269578
MK-2206	MK-1775	PANC-02-03	0.19354132
SCH772984	MK-1775	PANC-02-03	-0.87136376
Linsitinib	MK-1775	PANC-02-03	-0.032091208
Navitoclax	MK-1775	PANC-02-03	1.9085104
Linsitinib	MK-1775	PANC-02-03	0.19078231
Taselisib	MK-1775	PANC-02-03	-1.6971081
Crizotinib	MK-1775	PANC-02-03	-1.6589811
LGK974	MK-1775	PANC-02-03	-0.80110186
Dactolisib	MK-1775	PANC-02-03	0.4599758
Dasatinib	MK-1775	PANC-02-03	-1.5074866
Gemcitabine	MK-1775	PANC-02-03	-0.011066861
Galunisertib	MK-1775	PANC-02-03	-0.586414
Oxaliplatin	MK-1775	PANC-02-03	-0.24091135
Palbociclib	MK-1775	PANC-02-03	-2.0525565
Sorafenib	MK-1775	PANC-02-03	0.5312334
Palbociclib	MK-1775	PANC-02-03	-2.9487073
Erlotinib	MK-1775	PANC-02-03	-0.10476672
Linsitinib	Gemcitabine	PANC-02-03	-2.1538942
MK-2206	Gemcitabine	PANC-02-03	1.7911417
Crizotinib	Gemcitabine	PANC-02-03	2.2611961
MK-1775	Gemcitabine	PANC-02-03	-1.0051657
Taselisib	Gemcitabine	PANC-02-03	-2.3000002
Paclitaxel	Gemcitabine	PANC-02-03	0.032818045
Sorafenib	Gemcitabine	PANC-02-03	0.61539346
5-Fluorouracil	Gemcitabine	PANC-02-03	-0.22723433
Palbociclib	Gemcitabine	PANC-02-03	-1.7664268
MK-1775	Gemcitabine	PANC-02-03	1.728035
SCH772984	Gemcitabine	PANC-02-03	-1.3619009
Dactolisib	Gemcitabine	PANC-02-03	0.62931556
LGK974	Gemcitabine	PANC-02-03	-0.13802895
Ruxolitinib	Gemcitabine	PANC-02-03	-1.4262413
Erlotinib	Gemcitabine	PANC-02-03	-1.5176898
Crizotinib	Gemcitabine	PANC-02-03	-0.43574727
Dactolisib	Gemcitabine	PANC-02-03	1.8895897
LGK974	Gemcitabine	PANC-02-03	-0.53785694
Sorafenib	Gemcitabine	PANC-02-03	-1.4036921
Trametinib	Gemcitabine	PANC-02-03	-0.8393768
Navitoclax	Gemcitabine	PANC-02-03	3.882776
Paclitaxel	Gemcitabine	PANC-02-03	-1.9351715
Lapatinib	Gemcitabine	PANC-02-03	-0.050530024
Irinotecan	Gemcitabine	PANC-02-03	1.013613
Palbociclib	Gemcitabine	PANC-02-03	-1.2449133
Taselisib	Gemcitabine	PANC-02-03	-0.40987447
Navitoclax	Gemcitabine	PANC-02-03	2.7980926
Oxaliplatin	Gemcitabine	PANC-02-03	-2.859814
Ruxolitinib	Gemcitabine	PANC-02-03	-0.085699424
Cisplatin	Gemcitabine	PANC-02-03	0.6381051
AZD7762	Gemcitabine	PANC-02-03	3.0794768
Olaparib	Gemcitabine	PANC-02-03	-0.59244984
Linsitinib	Gemcitabine	PANC-02-03	-0.9134115
Erlotinib	Gemcitabine	PANC-02-03	-0.88553804
Olaparib	Gemcitabine	PANC-02-03	0.4018676
OSI-027	Gemcitabine	PANC-02-03	1.8362596
MK-2206	Gemcitabine	PANC-02-03	1.7901418
SCH772984	Gemcitabine	PANC-02-03	-0.9953098
Galunisertib	Gemcitabine	PANC-02-03	0.46752307
OSI-027	Gemcitabine	PANC-02-03	2.0617063
Lapatinib	Gemcitabine	PANC-02-03	-1.6907644
Trametinib	Gemcitabine	PANC-02-03	-0.33152148
Cisplatin	Gemcitabine	PANC-02-03	0.034067877
Dasatinib	Gemcitabine	PANC-02-03	-0.6349547
5-Fluorouracil	Gemcitabine	PANC-02-03	-1.487423
Galunisertib	Gemcitabine	PANC-02-03	-0.08705379
AZD7762	Gemcitabine	PANC-02-03	2.2532911
Oxaliplatin	Gemcitabine	PANC-02-03	-0.46572903
Irinotecan	Gemcitabine	PANC-02-03	1.6588345
Dasatinib	Gemcitabine	PANC-02-03	1.1813761
Paclitaxel	Trametinib	PANC-02-03	-0.5776845
Sorafenib	Trametinib	PANC-02-03	-0.35971746
Irinotecan	Trametinib	PANC-02-03	-1.5066975
AZD7762	Trametinib	PANC-02-03	-0.1903128
Navitoclax	Trametinib	PANC-02-03	3.277202
Cisplatin	Trametinib	PANC-02-03	0.06612475
Erlotinib	Trametinib	PANC-02-03	2.2324839
5-Fluorouracil	Trametinib	PANC-02-03	-1.4233155
Dactolisib	Trametinib	PANC-02-03	1.3752264
5-Fluorouracil	Trametinib	PANC-02-03	-0.6457524
Crizotinib	Trametinib	PANC-02-03	0.71784335
Ruxolitinib	Trametinib	PANC-02-03	-2.1014168
OSI-027	Trametinib	PANC-02-03	0.76555496
MK-1775	Trametinib	PANC-02-03	1.6279424
OSI-027	Trametinib	PANC-02-03	1.1309632
MK-2206	Trametinib	PANC-02-03	3.4350083
Irinotecan	Trametinib	PANC-02-03	-0.67198807
Cisplatin	Trametinib	PANC-02-03	0.15220724
AZD7762	Trametinib	PANC-02-03	0.7151992
Olaparib	Trametinib	PANC-02-03	1.8820935
SCH772984	Trametinib	PANC-02-03	-4.0012817
Taselisib	Trametinib	PANC-02-03	2.801299
MK-1775	Trametinib	PANC-02-03	-3.6282883
LGK974	Trametinib	PANC-02-03	-0.7455564
Gemcitabine	Trametinib	PANC-02-03	-0.73491734
Galunisertib	Trametinib	PANC-02-03	-2.5615542
Olaparib	Trametinib	PANC-02-03	0.96899426
Ruxolitinib	Trametinib	PANC-02-03	-1.6737247
Oxaliplatin	Trametinib	PANC-02-03	0.50280666
Paclitaxel	Trametinib	PANC-02-03	-0.26003134
Lapatinib	Trametinib	PANC-02-03	2.655166
Lapatinib	Trametinib	PANC-02-03	1.460888
Dasatinib	Trametinib	PANC-02-03	2.150662
MK-2206	Trametinib	PANC-02-03	3.946244
SCH772984	Trametinib	PANC-02-03	-2.5198646
Linsitinib	Trametinib	PANC-02-03	1.7378273
Navitoclax	Trametinib	PANC-02-03	2.6838288
Linsitinib	Trametinib	PANC-02-03	2.7433
Taselisib	Trametinib	PANC-02-03	2.8833654
Crizotinib	Trametinib	PANC-02-03	2.1151247
LGK974	Trametinib	PANC-02-03	-1.8113552
Dactolisib	Trametinib	PANC-02-03	1.2791246
Dasatinib	Trametinib	PANC-02-03	0.64040107
Gemcitabine	Trametinib	PANC-02-03	-0.17559004
Galunisertib	Trametinib	PANC-02-03	-1.6823263
Oxaliplatin	Trametinib	PANC-02-03	-0.23340906
Palbociclib	Trametinib	PANC-02-03	0.42539597
Sorafenib	Trametinib	PANC-02-03	-0.3095552
Palbociclib	Trametinib	PANC-02-03	1.8412607
Erlotinib	Trametinib	PANC-02-03	2.4925096
Linsitinib	Ruxolitinib	PANC-02-03	2.7545238
MK-2206	Ruxolitinib	PANC-02-03	0.48670253
Crizotinib	Ruxolitinib	PANC-02-03	2.6038723
MK-1775	Ruxolitinib	PANC-02-03	1.7476965
Taselisib	Ruxolitinib	PANC-02-03	1.3120799
Paclitaxel	Ruxolitinib	PANC-02-03	0.46868593
Sorafenib	Ruxolitinib	PANC-02-03	1.238797
5-Fluorouracil	Ruxolitinib	PANC-02-03	0.8344459
Palbociclib	Ruxolitinib	PANC-02-03	0.6172802
MK-1775	Ruxolitinib	PANC-02-03	1.6471276
SCH772984	Ruxolitinib	PANC-02-03	1.3593076
Dactolisib	Ruxolitinib	PANC-02-03	1.2724109
LGK974	Ruxolitinib	PANC-02-03	1.5317942
Erlotinib	Ruxolitinib	PANC-02-03	0.7940188
Crizotinib	Ruxolitinib	PANC-02-03	1.471048
Dactolisib	Ruxolitinib	PANC-02-03	0.67742693
LGK974	Ruxolitinib	PANC-02-03	2.8033779
Gemcitabine	Ruxolitinib	PANC-02-03	0.35770184
Sorafenib	Ruxolitinib	PANC-02-03	2.0925493
Trametinib	Ruxolitinib	PANC-02-03	1.4852684
Navitoclax	Ruxolitinib	PANC-02-03	1.592729
Gemcitabine	Ruxolitinib	PANC-02-03	0.33048946
Paclitaxel	Ruxolitinib	PANC-02-03	3.3882518
Lapatinib	Ruxolitinib	PANC-02-03	0.43339399
Irinotecan	Ruxolitinib	PANC-02-03	2.7814548
Palbociclib	Ruxolitinib	PANC-02-03	1.5765729
Taselisib	Ruxolitinib	PANC-02-03	2.1396933
Navitoclax	Ruxolitinib	PANC-02-03	1.4182551
Oxaliplatin	Ruxolitinib	PANC-02-03	1.869246
Cisplatin	Ruxolitinib	PANC-02-03	1.7070609
AZD7762	Ruxolitinib	PANC-02-03	0.41279092
Olaparib	Ruxolitinib	PANC-02-03	1.4730605
Linsitinib	Ruxolitinib	PANC-02-03	0.6974742
Erlotinib	Ruxolitinib	PANC-02-03	0.5420946
Olaparib	Ruxolitinib	PANC-02-03	1.636052
OSI-027	Ruxolitinib	PANC-02-03	1.0972258
MK-2206	Ruxolitinib	PANC-02-03	1.9979737
SCH772984	Ruxolitinib	PANC-02-03	1.5638323
Galunisertib	Ruxolitinib	PANC-02-03	1.7530104
OSI-027	Ruxolitinib	PANC-02-03	2.0639205
Lapatinib	Ruxolitinib	PANC-02-03	1.0770856
Trametinib	Ruxolitinib	PANC-02-03	2.0475235
Cisplatin	Ruxolitinib	PANC-02-03	0.83195585
Dasatinib	Ruxolitinib	PANC-02-03	1.9644768
5-Fluorouracil	Ruxolitinib	PANC-02-03	1.6561569
Galunisertib	Ruxolitinib	PANC-02-03	1.4417537
AZD7762	Ruxolitinib	PANC-02-03	0.31886408
Oxaliplatin	Ruxolitinib	PANC-02-03	0.51830304
Irinotecan	Ruxolitinib	PANC-02-03	4.0137763
Dasatinib	Ruxolitinib	PANC-02-03	4.3542356
Paclitaxel	Linsitinib	PANC-02-03	2.2910748
Sorafenib	Linsitinib	PANC-02-03	1.0461837
Irinotecan	Linsitinib	PANC-02-03	0.8533031
AZD7762	Linsitinib	PANC-02-03	-1.9332448
Trametinib	Linsitinib	PANC-02-03	4.881824
Navitoclax	Linsitinib	PANC-02-03	2.0602949
Cisplatin	Linsitinib	PANC-02-03	1.293
Erlotinib	Linsitinib	PANC-02-03	3.441476
5-Fluorouracil	Linsitinib	PANC-02-03	-0.59672797
Olaparib	Linsitinib	PANC-02-03	0.9433453
Dactolisib	Linsitinib	PANC-02-03	1.7030485
5-Fluorouracil	Linsitinib	PANC-02-03	-1.440574
Crizotinib	Linsitinib	PANC-02-03	2.3731315
Ruxolitinib	Linsitinib	PANC-02-03	-0.62111217
OSI-027	Linsitinib	PANC-02-03	1.7987758
MK-1775	Linsitinib	PANC-02-03	1.6563823
OSI-027	Linsitinib	PANC-02-03	3.2736664
MK-2206	Linsitinib	PANC-02-03	0.75201917
Irinotecan	Linsitinib	PANC-02-03	-0.5640398
Cisplatin	Linsitinib	PANC-02-03	2.208625
Trametinib	Linsitinib	PANC-02-03	4.749857
AZD7762	Linsitinib	PANC-02-03	0.21404788
Olaparib	Linsitinib	PANC-02-03	2.0488214
SCH772984	Linsitinib	PANC-02-03	5.6065855
Taselisib	Linsitinib	PANC-02-03	-1.1659206
MK-1775	Linsitinib	PANC-02-03	0.7558455
LGK974	Linsitinib	PANC-02-03	-1.3990191
Gemcitabine	Linsitinib	PANC-02-03	-2.3868582
Galunisertib	Linsitinib	PANC-02-03	-2.3645077
Ruxolitinib	Linsitinib	PANC-02-03	-2.9187531
Oxaliplatin	Linsitinib	PANC-02-03	0.92172676
Paclitaxel	Linsitinib	PANC-02-03	1.0964645
Lapatinib	Linsitinib	PANC-02-03	3.7745452
Lapatinib	Linsitinib	PANC-02-03	1.058793
Dasatinib	Linsitinib	PANC-02-03	3.7998996
MK-2206	Linsitinib	PANC-02-03	1.534248
SCH772984	Linsitinib	PANC-02-03	5.605613
Navitoclax	Linsitinib	PANC-02-03	1.6865158
Taselisib	Linsitinib	PANC-02-03	-2.2095366
Crizotinib	Linsitinib	PANC-02-03	0.33085775
LGK974	Linsitinib	PANC-02-03	-0.37782875
Dactolisib	Linsitinib	PANC-02-03	1.7193352
Dasatinib	Linsitinib	PANC-02-03	2.3547745
Gemcitabine	Linsitinib	PANC-02-03	-2.6271896
Galunisertib	Linsitinib	PANC-02-03	-2.531811
Oxaliplatin	Linsitinib	PANC-02-03	-0.34166107
Palbociclib	Linsitinib	PANC-02-03	1.3238927
Sorafenib	Linsitinib	PANC-02-03	-0.64948374
Palbociclib	Linsitinib	PANC-02-03	1.5398412
Erlotinib	Linsitinib	PANC-02-03	4.7853136
LGK974	Lapatinib	PANC-02-03	0.32192993
Gemcitabine	Lapatinib	PANC-02-03	-0.7520431
Sorafenib	Lapatinib	PANC-02-03	2.3371592
Trametinib	Lapatinib	PANC-02-03	3.1847343
Navitoclax	Lapatinib	PANC-02-03	2.9470074
Gemcitabine	Lapatinib	PANC-02-03	-2.1163192
Paclitaxel	Lapatinib	PANC-02-03	0.7339252
Irinotecan	Lapatinib	PANC-02-03	1.0483326
Palbociclib	Lapatinib	PANC-02-03	2.1293514
Taselisib	Lapatinib	PANC-02-03	1.4073691
Navitoclax	Lapatinib	PANC-02-03	1.4721631
Oxaliplatin	Lapatinib	PANC-02-03	0.35124865
Ruxolitinib	Lapatinib	PANC-02-03	0.82234037
Cisplatin	Lapatinib	PANC-02-03	0.35341462
AZD7762	Lapatinib	PANC-02-03	0.9470812
Olaparib	Lapatinib	PANC-02-03	1.528881
Linsitinib	Lapatinib	PANC-02-03	1.9175266
Erlotinib	Lapatinib	PANC-02-03	-1.6322823
Olaparib	Lapatinib	PANC-02-03	0.86330605
OSI-027	Lapatinib	PANC-02-03	1.2333568
MK-2206	Lapatinib	PANC-02-03	3.540971
SCH772984	Lapatinib	PANC-02-03	4.355995
Galunisertib	Lapatinib	PANC-02-03	-1.0559521
OSI-027	Lapatinib	PANC-02-03	1.4992374
Trametinib	Lapatinib	PANC-02-03	2.9634218
Cisplatin	Lapatinib	PANC-02-03	0.66644543
Dasatinib	Lapatinib	PANC-02-03	1.6806198
5-Fluorouracil	Lapatinib	PANC-02-03	0.3517025
Galunisertib	Lapatinib	PANC-02-03	-0.20946409
AZD7762	Lapatinib	PANC-02-03	-0.16446301
Oxaliplatin	Lapatinib	PANC-02-03	-0.43705085
Irinotecan	Lapatinib	PANC-02-03	-0.5190057
Dasatinib	Lapatinib	PANC-02-03	1.979824
Linsitinib	Lapatinib	PANC-02-03	3.2831907
MK-2206	Lapatinib	PANC-02-03	1.348557
Crizotinib	Lapatinib	PANC-02-03	1.8854746
MK-1775	Lapatinib	PANC-02-03	-1.0698202
Taselisib	Lapatinib	PANC-02-03	1.1630579
Paclitaxel	Lapatinib	PANC-02-03	0.1516162
Sorafenib	Lapatinib	PANC-02-03	0.74672264
5-Fluorouracil	Lapatinib	PANC-02-03	-0.4091292
Palbociclib	Lapatinib	PANC-02-03	1.2552347
MK-1775	Lapatinib	PANC-02-03	-0.40705672
SCH772984	Lapatinib	PANC-02-03	3.7231233
Dactolisib	Lapatinib	PANC-02-03	1.1891189
LGK974	Lapatinib	PANC-02-03	0.26732758
Ruxolitinib	Lapatinib	PANC-02-03	-0.076680064
Erlotinib	Lapatinib	PANC-02-03	-0.33954483
Crizotinib	Lapatinib	PANC-02-03	2.978871
Dactolisib	Lapatinib	PANC-02-03	1.8886076
Trametinib	Taselisib	PANC-02-03	5.232096
AZD7762	Taselisib	PANC-02-03	-0.28768384
Olaparib	Taselisib	PANC-02-03	0.44155928
SCH772984	Taselisib	PANC-02-03	4.4020853
MK-1775	Taselisib	PANC-02-03	-2.1870413
LGK974	Taselisib	PANC-02-03	0.07996454
Gemcitabine	Taselisib	PANC-02-03	-2.4011884
Galunisertib	Taselisib	PANC-02-03	-2.417444
Olaparib	Taselisib	PANC-02-03	0.7212633
Ruxolitinib	Taselisib	PANC-02-03	-0.4236981
Oxaliplatin	Taselisib	PANC-02-03	-0.95317817
Paclitaxel	Taselisib	PANC-02-03	0.15618451
Lapatinib	Taselisib	PANC-02-03	2.2484999
Lapatinib	Taselisib	PANC-02-03	1.0323797
Dasatinib	Taselisib	PANC-02-03	1.3063626
MK-2206	Taselisib	PANC-02-03	-0.8951159
SCH772984	Taselisib	PANC-02-03	5.5477033
Linsitinib	Taselisib	PANC-02-03	-1.745995
Navitoclax	Taselisib	PANC-02-03	1.1829611
Linsitinib	Taselisib	PANC-02-03	-0.58822477
Crizotinib	Taselisib	PANC-02-03	-2.6159458
LGK974	Taselisib	PANC-02-03	-0.42036945
Dactolisib	Taselisib	PANC-02-03	0.16648978
Dasatinib	Taselisib	PANC-02-03	0.5731252
Gemcitabine	Taselisib	PANC-02-03	-0.58601683
Galunisertib	Taselisib	PANC-02-03	-1.3306192
Oxaliplatin	Taselisib	PANC-02-03	-0.41865557
Palbociclib	Taselisib	PANC-02-03	0.93457156
Sorafenib	Taselisib	PANC-02-03	0.25880155
Palbociclib	Taselisib	PANC-02-03	0.27648956
Erlotinib	Taselisib	PANC-02-03	1.7281338
Paclitaxel	Taselisib	PANC-02-03	-0.7351187
Sorafenib	Taselisib	PANC-02-03	0.3446749
Irinotecan	Taselisib	PANC-02-03	-0.9164235
AZD7762	Taselisib	PANC-02-03	-0.2971524
Trametinib	Taselisib	PANC-02-03	3.3407953
Navitoclax	Taselisib	PANC-02-03	2.2458575
Cisplatin	Taselisib	PANC-02-03	-0.8067806
Erlotinib	Taselisib	PANC-02-03	1.404812
5-Fluorouracil	Taselisib	PANC-02-03	-1.3611008
Dactolisib	Taselisib	PANC-02-03	1.4403992
5-Fluorouracil	Taselisib	PANC-02-03	-0.6765588
Crizotinib	Taselisib	PANC-02-03	-0.97269833
Ruxolitinib	Taselisib	PANC-02-03	-2.6107545
OSI-027	Taselisib	PANC-02-03	-0.09370058
MK-1775	Taselisib	PANC-02-03	0.8736082
OSI-027	Taselisib	PANC-02-03	0.16888258
MK-2206	Taselisib	PANC-02-03	-0.044284385
Irinotecan	Taselisib	PANC-02-03	-0.26792735
Cisplatin	Taselisib	PANC-02-03	-2.445276
Linsitinib	SCH772984	PANC-02-03	3.1417217
MK-2206	SCH772984	PANC-02-03	3.7412403
Crizotinib	SCH772984	PANC-02-03	2.0269861
MK-1775	SCH772984	PANC-02-03	-1.7995784
Taselisib	SCH772984	PANC-02-03	3.8527074
Paclitaxel	SCH772984	PANC-02-03	-0.53862596
Sorafenib	SCH772984	PANC-02-03	0.6492082
5-Fluorouracil	SCH772984	PANC-02-03	-1.0157928
Palbociclib	SCH772984	PANC-02-03	0.00592882
MK-1775	SCH772984	PANC-02-03	0.760565
Dactolisib	SCH772984	PANC-02-03	0.7454753
LGK974	SCH772984	PANC-02-03	-0.10775625
Ruxolitinib	SCH772984	PANC-02-03	-1.3439809
Erlotinib	SCH772984	PANC-02-03	2.3284292
Crizotinib	SCH772984	PANC-02-03	3.0338838
Dactolisib	SCH772984	PANC-02-03	2.3473408
LGK974	SCH772984	PANC-02-03	-0.6596247
Gemcitabine	SCH772984	PANC-02-03	-0.9263363
Sorafenib	SCH772984	PANC-02-03	0.060393143
Trametinib	SCH772984	PANC-02-03	-3.1364188
Navitoclax	SCH772984	PANC-02-03	4.97431
Gemcitabine	SCH772984	PANC-02-03	-2.612563
Paclitaxel	SCH772984	PANC-02-03	-0.12765247
Lapatinib	SCH772984	PANC-02-03	2.0596337
Irinotecan	SCH772984	PANC-02-03	-1.9185946
Palbociclib	SCH772984	PANC-02-03	0.23224935
Taselisib	SCH772984	PANC-02-03	3.6113555
Navitoclax	SCH772984	PANC-02-03	3.1866584
Oxaliplatin	SCH772984	PANC-02-03	-0.8473774
Ruxolitinib	SCH772984	PANC-02-03	-0.5114936
Cisplatin	SCH772984	PANC-02-03	-0.48649862
AZD7762	SCH772984	PANC-02-03	0.493356
Olaparib	SCH772984	PANC-02-03	1.4695463
Linsitinib	SCH772984	PANC-02-03	3.1715326
Erlotinib	SCH772984	PANC-02-03	2.1344037
Olaparib	SCH772984	PANC-02-03	1.2567974
OSI-027	SCH772984	PANC-02-03	1.4731728
MK-2206	SCH772984	PANC-02-03	4.8011775
Galunisertib	SCH772984	PANC-02-03	-1.1459942
OSI-027	SCH772984	PANC-02-03	1.206275
Lapatinib	SCH772984	PANC-02-03	2.8323128
Trametinib	SCH772984	PANC-02-03	-4.4303217
Cisplatin	SCH772984	PANC-02-03	-0.30797756
Dasatinib	SCH772984	PANC-02-03	0.9661212
5-Fluorouracil	SCH772984	PANC-02-03	-1.3896279
Galunisertib	SCH772984	PANC-02-03	-1.2893325
AZD7762	SCH772984	PANC-02-03	-0.38493094
Oxaliplatin	SCH772984	PANC-02-03	0.40069637
Irinotecan	SCH772984	PANC-02-03	-1.0932117
Dasatinib	SCH772984	PANC-02-03	1.5005711
Paclitaxel	OSI-027	PANC-02-03	1.2172372
Sorafenib	OSI-027	PANC-02-03	-1.0545304
Irinotecan	OSI-027	PANC-02-03	0.91825825
AZD7762	OSI-027	PANC-02-03	-1.370293
Trametinib	OSI-027	PANC-02-03	3.0063589
Navitoclax	OSI-027	PANC-02-03	0.7460354
Cisplatin	OSI-027	PANC-02-03	-0.34886098
Erlotinib	OSI-027	PANC-02-03	2.0818796
5-Fluorouracil	OSI-027	PANC-02-03	-0.8119128
Dactolisib	OSI-027	PANC-02-03	-0.6158153
5-Fluorouracil	OSI-027	PANC-02-03	0.2660483
Crizotinib	OSI-027	PANC-02-03	-0.36547977
Ruxolitinib	OSI-027	PANC-02-03	-0.093702175
MK-1775	OSI-027	PANC-02-03	1.2084872
MK-2206	OSI-027	PANC-02-03	-0.591112
Irinotecan	OSI-027	PANC-02-03	-2.0976443
Cisplatin	OSI-027	PANC-02-03	0.8041874
Trametinib	OSI-027	PANC-02-03	1.2428138
AZD7762	OSI-027	PANC-02-03	-0.36388728
Olaparib	OSI-027	PANC-02-03	0.17130294
SCH772984	OSI-027	PANC-02-03	2.2026665
Taselisib	OSI-027	PANC-02-03	2.0616727
MK-1775	OSI-027	PANC-02-03	-0.09139395
LGK974	OSI-027	PANC-02-03	1.9578376e-05
Gemcitabine	OSI-027	PANC-02-03	0.018427758
Galunisertib	OSI-027	PANC-02-03	-1.483282
Olaparib	OSI-027	PANC-02-03	-0.71553737
Ruxolitinib	OSI-027	PANC-02-03	-1.7651136
Oxaliplatin	OSI-027	PANC-02-03	-0.7802578
Paclitaxel	OSI-027	PANC-02-03	-1.1868188
Lapatinib	OSI-027	PANC-02-03	1.2167743
Lapatinib	OSI-027	PANC-02-03	1.6594856
Dasatinib	OSI-027	PANC-02-03	1.4226598
MK-2206	OSI-027	PANC-02-03	1.7770208
SCH772984	OSI-027	PANC-02-03	2.762417
Linsitinib	OSI-027	PANC-02-03	1.8935412
Navitoclax	OSI-027	PANC-02-03	-0.2482275
Linsitinib	OSI-027	PANC-02-03	2.1546772
Taselisib	OSI-027	PANC-02-03	1.1347746
Crizotinib	OSI-027	PANC-02-03	0.16298793
LGK974	OSI-027	PANC-02-03	-0.2234555
Dactolisib	OSI-027	PANC-02-03	-2.1417515
Dasatinib	OSI-027	PANC-02-03	-0.13954352
Gemcitabine	OSI-027	PANC-02-03	-0.20734096
Galunisertib	OSI-027	PANC-02-03	-1.61031
Oxaliplatin	OSI-027	PANC-02-03	-1.0869603
Palbociclib	OSI-027	PANC-02-03	0.75891346
Sorafenib	OSI-027	PANC-02-03	0.16964285
Palbociclib	OSI-027	PANC-02-03	-0.2835949
Erlotinib	OSI-027	PANC-02-03	1.2004155
Linsitinib	LGK974	PANC-02-03	0.7112566
Erlotinib	LGK974	PANC-02-03	1.6836902
Olaparib	LGK974	PANC-02-03	-1.1491265
OSI-027	LGK974	PANC-02-03	1.1007271
MK-2206	LGK974	PANC-02-03	1.8746243
SCH772984	LGK974	PANC-02-03	0.1464878
Galunisertib	LGK974	PANC-02-03	-2.1862485
OSI-027	LGK974	PANC-02-03	-1.5098388
Lapatinib	LGK974	PANC-02-03	1.6424807
Trametinib	LGK974	PANC-02-03	-0.8283804
Cisplatin	LGK974	PANC-02-03	-1.4244688
Dasatinib	LGK974	PANC-02-03	2.1453831
5-Fluorouracil	LGK974	PANC-02-03	-0.27738574
Galunisertib	LGK974	PANC-02-03	-2.2439387
AZD7762	LGK974	PANC-02-03	-0.9704853
Oxaliplatin	LGK974	PANC-02-03	0.6689226
Irinotecan	LGK974	PANC-02-03	-2.200399
Dasatinib	LGK974	PANC-02-03	3.193851
Linsitinib	LGK974	PANC-02-03	2.1332014
MK-2206	LGK974	PANC-02-03	0.38635665
Crizotinib	LGK974	PANC-02-03	-1.9615978
MK-1775	LGK974	PANC-02-03	1.8387382
Taselisib	LGK974	PANC-02-03	-1.1561754
Paclitaxel	LGK974	PANC-02-03	-1.1641695
Sorafenib	LGK974	PANC-02-03	-2.2164226
5-Fluorouracil	LGK974	PANC-02-03	-1.4605719
Palbociclib	LGK974	PANC-02-03	2.3317645
MK-1775	LGK974	PANC-02-03	0.41944745
SCH772984	LGK974	PANC-02-03	-1.1962862
Dactolisib	LGK974	PANC-02-03	-1.2078717
Ruxolitinib	LGK974	PANC-02-03	-1.6357191
Erlotinib	LGK974	PANC-02-03	0.31665862
Crizotinib	LGK974	PANC-02-03	-2.1750908
Dactolisib	LGK974	PANC-02-03	1.7955433
